,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
5066,1,2,18,0,4820.16,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5067,1,4,7,0,1877.53,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5068,0,2,2,1,11789.85,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,13210.15,31186352.00068979,24238647.99931021
5069,0,1,6,0,6925.19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5070,1,1,7,0,6411.030000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5071,1,3,4,0,3353.52,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5072,1,4,0,1,10981.380000000001,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,14018.619999999999,30240604.38106722,21859395.61893278
5073,0,1,17,0,4902.53,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5074,0,3,19,0,3509.6800000000003,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5075,1,3,2,1,13956.04,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,2217.0,10933.084347907177,11043.96,31186352.00068979,24238647.99931021
5076,1,1,15,0,3211.31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5077,0,2,16,0,7401.54,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5078,0,6,0,1,7498.9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,17501.1,30240604.38106722,21859395.61893278
5079,0,2,5,0,9504.970000000001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5080,0,3,12,0,5618.29,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5081,1,0,6,0,7351.98,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5082,0,3,2,1,11155.98,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1,2217.0,10933.084347907177,13844.02,31186352.00068979,24238647.99931021
5083,1,0,10,0,2227.34,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5084,1,3,3,1,8338.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,16661.2,30240604.38106722,21859395.61893278
5085,0,9,6,0,6846.72,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5086,1,6,8,0,4368.889999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5087,0,2,19,0,6471.38,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5088,0,3,19,0,5174.24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5089,0,3,3,0,6296.21,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5090,1,1,14,0,3194.81,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5091,1,3,5,1,8726.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,3,2084.0,10489.153368009971,16273.74,30240604.38106722,21859395.61893278
5092,0,1,14,0,3001.96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5093,1,2,18,0,6705.29,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5094,0,4,18,0,5323.389999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5095,0,2,7,0,6218.97,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5096,0,4,15,0,5184.15,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5097,0,3,15,0,5328.62,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5098,0,6,13,0,3102.84,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5099,0,3,6,1,16995.98,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,8004.02,30240604.38106722,21859395.61893278
5100,0,3,6,1,12024.869999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,12975.130000000001,10651369.53143577,7873630.468564229
5101,1,3,0,1,12763.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,12236.8,31186352.00068979,24238647.99931021
5102,1,3,6,0,4483.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5103,1,2,6,0,3670.92,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5104,0,4,5,0,6529.63,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5105,0,3,14,0,2264.7799999999997,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5106,0,4,5,0,9282.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
5107,1,5,7,1,19898.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,5101.049999999999,31186352.00068979,24238647.99931021
5108,0,4,7,1,17813.54,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0,1310.0,10625.682143811375,7186.459999999999,18830356.3916071,13919643.608392902
5109,1,3,19,0,5409.37,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5110,1,2,4,1,2821.71,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,2217.0,10933.084347907177,22178.29,31186352.00068979,24238647.99931021
5111,0,5,17,0,6098.68,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
5112,1,3,19,0,2315.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
5113,0,1,3,1,17388.04,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,7611.959999999999,30240604.38106722,21859395.61893278
5114,0,1,5,1,4031.8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,20968.2,31186352.00068979,24238647.99931021
5115,0,1,3,0,6511.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5116,1,3,5,0,6861.27,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5117,1,2,2,1,19974.19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,5025.810000000001,31186352.00068979,24238647.99931021
5118,1,2,18,0,7255.65,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
5119,1,7,0,1,19989.97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,5010.029999999999,30240604.38106722,21859395.61893278
5120,0,1,7,0,6159.34,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
5121,1,4,19,0,2900.33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
