,Lead_ID,Lead_Type,Marketing_Campaign,Campaign_Type,Campaign_Cost,Attended_Event,Cost_to_Acquire_Lead,Times_Contacted,Days_to_Respond,Engagement_Level,Lead_State,Lead_Acquired
5067,5068,Individual,WinterBoost,Online,1766.53,1,111.0,4,7,High,IL,0
5068,5069,Corporate,SpringGrowth,Online,1128.85,0,10661.0,2,2,High,MI,1
5069,5070,Individual,AutumnAwareness,In-Person,4695.19,0,2230.0,1,6,High,NY,0
5070,5071,Individual,WinterBoost,In-Person,3208.03,1,3203.0,1,7,Medium,PA,0
5071,5072,Corporate,SummerSales,Online,1822.52,1,1531.0,3,4,Low,PA,0
5072,5073,Individual,AutumnAwareness,Online,1632.38,1,9349.0,4,0,Medium,OH,1
5073,5074,Individual,WinterBoost,Online,1645.53,0,3257.0,1,17,Low,NY,0
5074,5075,Non-Profit,SpringGrowth,Online,1975.68,0,1534.0,3,19,Medium,IL,0
5075,5076,Individual,YearEndPush,In-Person,4162.04,1,9794.0,3,2,Very High,CA,1
5076,5077,Individual,SummerSales,Online,2155.31,1,1056.0,1,15,Very High,IL,0
5077,5078,Individual,AutumnAwareness,Hybrid,3443.54,0,3958.0,2,16,Medium,MI,0
5078,5079,Individual,WinterBoost,In-Person,4915.9,0,2583.0,6,0,High,MI,1
5079,5080,Individual,AutumnAwareness,In-Person,4596.97,0,4908.0,2,5,Low,GA,0
5080,5081,Individual,YearEndPush,Online,1884.29,0,3734.0,3,12,Low,FL,0
5081,5082,Individual,AutumnAwareness,Hybrid,3348.98,1,4003.0,0,6,Low,NC,0
5082,5083,Corporate,AutumnAwareness,In-Person,4450.98,0,6705.0,3,2,Very High,GA,1
5083,5084,Individual,WinterBoost,Online,1887.34,1,340.0,0,10,Medium,FL,0
5084,5085,Individual,YearEndPush,Online,1976.8,1,6362.0,3,3,High,OH,1
5085,5086,Individual,SummerSales,In-Person,4791.72,0,2055.0,9,6,Medium,CA,0
5086,5087,Corporate,WinterBoost,Online,2256.89,1,2112.0,6,8,High,MI,0
5087,5088,Individual,YearEndPush,Online,2306.38,0,4165.0,2,19,Low,NC,0
5088,5089,Individual,YearEndPush,Online,2271.24,0,2903.0,3,19,Low,IL,0
5089,5090,Individual,AutumnAwareness,Online,2293.21,0,4003.0,3,3,Low,IL,0
5090,5091,Individual,SpringGrowth,Online,2070.81,1,1124.0,1,14,Medium,PA,0
5091,5092,Individual,SpringGrowth,In-Person,4156.26,1,4570.0,3,5,Very High,TX,1
5092,5093,Corporate,SummerSales,Online,2301.96,0,700.0,1,14,Low,TX,0
5093,5094,Individual,AutumnAwareness,In-Person,4276.29,1,2429.0,2,18,Low,PA,0
5094,5095,Individual,SpringGrowth,Online,2525.39,0,2798.0,4,18,Low,PA,0
5095,5096,Individual,WinterBoost,Online,1424.97,0,4794.0,2,7,High,TX,0
5096,5097,Corporate,SummerSales,Online,2058.15,0,3126.0,4,15,Medium,FL,0
5097,5098,Individual,AutumnAwareness,In-Person,4086.62,0,1242.0,3,15,High,CA,0
5098,5099,Individual,WinterBoost,Online,1991.84,0,1111.0,6,13,Medium,MI,0
5099,5100,Individual,SpringGrowth,In-Person,3555.98,0,13440.0,3,6,Low,NY,1
5100,5101,Individual,SpringGrowth,Online,1961.87,0,10063.0,3,6,Medium,NY,1
5101,5102,Individual,SpringGrowth,In-Person,2393.2,1,10370.0,3,0,Low,NC,1
5102,5103,Individual,SpringGrowth,In-Person,3280.0,1,1203.0,3,6,Medium,FL,0
5103,5104,Individual,YearEndPush,Online,1924.92,1,1746.0,2,6,Low,PA,0
5104,5105,Individual,SummerSales,In-Person,4729.63,0,1800.0,4,5,Low,OH,0
5105,5106,Individual,SummerSales,Online,1946.78,0,318.0,3,14,Very High,NY,0
5106,5107,Individual,SpringGrowth,In-Person,5594.4,0,3688.0,4,5,Low,TX,0
5107,5108,Individual,SummerSales,In-Person,3467.95,1,16431.0,5,7,High,CA,1
5108,5109,Corporate,WinterBoost,Online,2032.54,0,15781.0,4,7,Very High,PA,1
5109,5110,Non-Profit,WinterBoost,In-Person,4583.37,1,826.0,3,19,Medium,OH,0
5110,5111,Non-Profit,SummerSales,Online,1120.71,1,1701.0,2,4,Very High,NC,1
5111,5112,Corporate,SpringGrowth,Online,1385.68,0,4713.0,5,17,High,FL,0
5112,5113,Individual,AutumnAwareness,Online,1404.3,1,911.0,3,19,High,OH,0
5113,5114,Corporate,SpringGrowth,Online,1975.04,0,15413.0,1,3,Low,GA,1
5114,5115,Individual,YearEndPush,Online,2443.8,0,1588.0,1,5,Low,GA,1
5115,5116,Individual,AutumnAwareness,Online,1702.55,0,4809.0,1,3,Medium,MI,0
5116,5117,Individual,YearEndPush,Online,2240.27,1,4621.0,3,5,Low,FL,0
5117,5118,Individual,SummerSales,In-Person,3702.19,1,16272.0,2,2,Medium,IL,1
5118,5119,Corporate,YearEndPush,In-Person,5572.65,1,1683.0,2,18,Medium,CA,0
5119,5120,Individual,SummerSales,In-Person,4034.97,1,15955.0,7,0,High,TX,1
5120,5121,Individual,YearEndPush,Online,2022.34,0,4137.0,1,7,Low,CA,0
5121,5122,Corporate,AutumnAwareness,Online,1918.33,1,982.0,4,19,Low,TX,0
5122,5123,Individual,YearEndPush,Hybrid,3485.04,0,531.0,5,8,Medium,OH,0
5123,5124,Individual,SpringGrowth,Online,2323.87,0,7799.0,6,7,High,GA,1
5124,5125,Corporate,SummerSales,Online,2206.67,1,11688.0,1,5,High,OH,1
5125,5126,Individual,WinterBoost,Online,2087.56,1,4134.0,0,14,Medium,FL,0
5126,5127,Individual,YearEndPush,Online,2073.87,1,14186.0,3,1,Medium,GA,1
5127,5128,Individual,SummerSales,Hybrid,4079.37,1,1047.0,3,10,Medium,NY,0
5128,5129,Individual,WinterBoost,In-Person,3734.87,1,4007.0,1,3,Medium,PA,0
5129,5130,Corporate,SummerSales,Online,2030.15,0,1767.0,3,9,High,IL,0
5130,5131,Individual,SummerSales,Hybrid,2978.01,1,15511.0,6,7,Low,OH,1
5131,5132,Individual,WinterBoost,Online,1523.44,0,3082.0,2,15,Low,FL,0
5132,5133,Individual,WinterBoost,In-Person,3677.18,1,2639.0,4,19,Low,TX,0
5133,5134,Individual,AutumnAwareness,Online,1987.16,1,2213.0,4,2,Low,IL,0
5134,5135,Non-Profit,YearEndPush,Online,1606.76,1,490.0,6,10,Medium,NC,0
5135,5136,Individual,YearEndPush,Online,2556.28,0,9879.0,0,3,High,CA,1
5136,5137,Individual,SummerSales,In-Person,5005.63,1,6671.0,3,0,Medium,MI,1
5137,5138,Individual,SpringGrowth,Online,2234.15,0,182.0,3,10,Medium,FL,0
5138,5139,Individual,SpringGrowth,In-Person,3760.86,0,1102.0,0,3,High,NY,0
5139,5140,Corporate,SummerSales,Online,2349.87,1,14439.0,3,3,Low,NC,1
5140,5141,Individual,AutumnAwareness,Online,1748.99,0,580.0,1,17,Medium,FL,0
5141,5142,Individual,WinterBoost,Hybrid,2673.63,1,876.0,3,5,Medium,OH,0
5142,5143,Individual,SummerSales,Online,2345.59,0,4189.0,4,14,Medium,CA,0
5143,5144,Corporate,YearEndPush,Online,1374.31,1,3054.0,2,0,Low,NY,1
5144,5145,Individual,SpringGrowth,Hybrid,3209.13,1,7099.0,3,6,Very High,MI,1
5145,5146,Corporate,SpringGrowth,Online,2584.85,1,1854.0,3,18,Low,NC,0
5146,5147,Individual,SpringGrowth,Online,1406.21,1,1348.0,3,12,Medium,GA,0
5147,5148,Corporate,AutumnAwareness,Online,2215.33,1,14374.0,2,1,Very High,OH,1
5148,5149,Individual,YearEndPush,Online,1575.01,1,9921.0,4,4,Medium,TX,1
5149,5150,Individual,AutumnAwareness,Online,2466.71,0,1236.0,0,3,Medium,MI,0
5150,5151,Individual,WinterBoost,Hybrid,3586.33,0,2799.0,4,5,Low,IL,0
5151,5152,Individual,SummerSales,Online,1971.37,0,3356.0,1,13,Medium,FL,0
5152,5153,Corporate,SummerSales,Online,2457.76,1,13244.0,5,1,Medium,CA,1
5153,5154,Corporate,SpringGrowth,Online,2672.55,1,14941.0,4,2,Medium,NC,1
5154,5155,Individual,SpringGrowth,Online,1954.65,1,1635.0,3,3,Medium,PA,0
5155,5156,Individual,WinterBoost,Online,2210.67,0,3344.0,3,2,Medium,IL,0
5156,5157,Individual,AutumnAwareness,In-Person,3960.71,1,1554.0,3,3,Very High,MI,1
5157,5158,Corporate,YearEndPush,Online,2711.42,1,622.0,6,7,Low,FL,0
5158,5159,Individual,WinterBoost,Online,2589.4,0,5866.0,3,4,Low,NC,1
5159,5160,Individual,SummerSales,In-Person,4053.98,0,5531.0,4,3,Very High,CA,1
5160,5161,Individual,SummerSales,Online,2256.54,0,10815.0,1,5,Low,NY,1
5161,5162,Individual,AutumnAwareness,Online,2432.05,0,4640.0,6,0,High,OH,1
5162,5163,Individual,WinterBoost,Online,1735.88,0,1794.0,3,17,Medium,NY,0
5163,5164,Individual,YearEndPush,Online,1935.53,0,2352.0,0,3,Low,TX,0
5164,5165,Individual,WinterBoost,Online,2404.67,1,9578.0,3,2,Very High,CA,1
5165,5166,Non-Profit,WinterBoost,Online,1469.27,1,4937.0,1,15,Medium,NC,0
5166,5167,Individual,AutumnAwareness,Online,2258.54,1,3709.0,1,13,Low,TX,0
5167,5168,Individual,YearEndPush,Online,2220.8,1,377.0,4,4,Low,IL,0
5168,5169,Individual,SummerSales,Online,1716.9,1,247.0,5,12,Medium,MI,0
5169,5170,Corporate,SpringGrowth,Online,2440.35,0,4973.0,4,5,Medium,FL,0
5170,5171,Individual,YearEndPush,In-Person,4634.15,1,4614.0,3,18,Medium,NY,0
5171,5172,Individual,SummerSales,In-Person,2174.12,1,2685.0,4,18,Medium,OH,0
5172,5173,Individual,AutumnAwareness,Online,1437.72,0,3754.0,5,8,Low,TX,0
5173,5174,Individual,YearEndPush,Online,1815.95,1,3720.0,1,6,Medium,TX,0
5174,5175,Individual,YearEndPush,In-Person,5160.95,0,13062.0,4,2,Very High,GA,1
5175,5176,Corporate,SummerSales,Online,1800.02,1,2539.0,4,10,High,NC,0
5176,5177,Corporate,SummerSales,In-Person,3991.94,1,14757.0,2,3,High,PA,1
5177,5178,Individual,WinterBoost,Online,2477.13,0,1039.0,5,18,Low,FL,0
5178,5179,Individual,WinterBoost,Online,1473.53,1,3809.0,2,10,Medium,NC,0
5179,5180,Corporate,YearEndPush,In-Person,5775.96,0,3052.0,2,6,Medium,GA,1
5180,5181,Individual,SpringGrowth,In-Person,4028.73,1,15165.0,9,2,Medium,NY,1
5181,5182,Corporate,AutumnAwareness,Online,3034.24,1,9295.0,1,7,High,PA,1
5182,5183,Individual,SummerSales,Hybrid,2787.95,1,6771.0,1,3,Medium,IL,1
5183,5184,Corporate,WinterBoost,Online,1186.23,0,16165.0,4,0,Low,MI,1
5184,5185,Corporate,AutumnAwareness,In-Person,4010.24,1,4437.0,0,15,Medium,MI,0
5185,5186,Corporate,YearEndPush,Online,1795.84,1,1323.0,4,6,High,IL,0
5186,5187,Individual,SummerSales,Online,1673.93,1,3463.0,4,3,Low,TX,0
5187,5188,Individual,SummerSales,In-Person,3290.03,1,3123.0,3,16,Medium,TX,0
5188,5189,Corporate,WinterBoost,Online,2277.68,0,1917.0,2,17,Medium,NY,0
5189,5190,Individual,SpringGrowth,Online,2331.62,1,1615.0,5,0,High,MI,1
5190,5191,Individual,SummerSales,Online,2225.98,0,5113.0,4,3,Very High,OH,1
5191,5192,Corporate,SpringGrowth,Online,1720.54,0,3472.0,2,2,High,OH,0
5192,5193,Corporate,AutumnAwareness,Online,2263.73,1,783.0,3,13,Medium,TX,0
5193,5194,Corporate,SummerSales,Online,2161.02,0,14110.0,4,1,Medium,IL,1
5194,5195,Individual,SummerSales,Online,2536.15,1,1332.0,3,16,Medium,IL,0
5195,5196,Corporate,SpringGrowth,In-Person,3573.64,1,3485.0,2,6,Medium,FL,0
5196,5197,Corporate,WinterBoost,Online,1638.04,1,716.0,4,2,Medium,TX,0
5197,5198,Individual,YearEndPush,Online,2677.72,1,2173.0,4,12,Low,TX,0
5198,5199,Individual,AutumnAwareness,In-Person,3352.13,0,3010.0,2,10,High,PA,0
5199,5200,Individual,SummerSales,Online,1428.51,1,12302.0,1,1,Low,NY,1
5200,5201,Individual,WinterBoost,Online,2665.56,0,15383.0,2,0,Low,OH,1
5201,5202,Non-Profit,SummerSales,Online,2327.13,0,7872.0,4,4,Medium,NC,1
5202,5203,Individual,AutumnAwareness,In-Person,2746.69,1,10051.0,3,7,High,OH,1
5203,5204,Corporate,YearEndPush,Online,1797.75,0,16864.0,5,1,Medium,CA,1
5204,5205,Non-Profit,SummerSales,Hybrid,3364.02,0,2117.0,3,8,Medium,CA,0
5205,5206,Individual,SpringGrowth,In-Person,4149.84,1,4323.0,6,3,Low,TX,0
5206,5207,Corporate,WinterBoost,Online,2744.89,1,4608.0,2,18,Very High,FL,0
5207,5208,Individual,YearEndPush,In-Person,5228.04,1,2284.0,4,17,Medium,NC,0
5208,5209,Corporate,SummerSales,Online,1808.88,0,9719.0,1,3,Medium,OH,1
5209,5210,Individual,YearEndPush,Online,2407.53,1,5337.0,1,0,Very High,IL,1
5210,5211,Corporate,SpringGrowth,Online,1808.39,0,5033.0,2,2,Medium,OH,1
5211,5212,Individual,SummerSales,Online,2955.5,1,15042.0,1,2,Very High,CA,1
5212,5213,Individual,YearEndPush,In-Person,5128.38,0,1457.0,1,17,Medium,PA,0
5213,5214,Corporate,SummerSales,In-Person,5435.86,1,4766.0,3,15,Medium,TX,0
5214,5215,Individual,SummerSales,Online,2778.87,0,11110.0,3,6,High,PA,1
5215,5216,Individual,YearEndPush,Online,1676.02,1,3163.0,4,3,High,GA,0
5216,5217,Individual,SummerSales,Hybrid,3328.19,1,13731.0,9,7,Very High,NY,1
5217,5218,Corporate,SpringGrowth,Online,1782.11,0,12608.0,3,1,High,IL,1
5218,5219,Individual,YearEndPush,Online,2082.58,0,2568.0,0,4,Low,PA,0
5219,5220,Individual,YearEndPush,Online,1244.34,0,4020.0,1,9,Low,GA,0
5220,5221,Individual,SpringGrowth,In-Person,4585.43,0,7331.0,1,4,Low,NC,1
5221,5222,Individual,SpringGrowth,Online,2546.08,0,4336.0,3,17,Low,NY,0
5222,5223,Individual,SpringGrowth,Online,2328.36,0,2039.0,3,5,Medium,FL,0
5223,5224,Individual,SummerSales,Online,1879.79,1,3956.0,4,9,Very High,OH,0
5224,5225,Individual,SummerSales,In-Person,3363.83,0,7463.0,5,5,Medium,FL,1
5225,5226,Individual,AutumnAwareness,Online,2300.6,0,2794.0,1,1,Medium,GA,1
5226,5227,Individual,SummerSales,In-Person,4494.44,0,7470.0,4,4,Very High,GA,1
5227,5228,Corporate,SpringGrowth,Online,2168.66,1,150.0,9,2,Medium,OH,0
5228,5229,Individual,AutumnAwareness,In-Person,4061.56,0,9050.0,2,1,Medium,IL,1
5229,5230,Individual,SpringGrowth,In-Person,5335.45,0,13321.0,3,2,Medium,OH,1
5230,5231,Individual,WinterBoost,In-Person,5779.41,0,3575.0,1,4,Medium,MI,1
5231,5232,Individual,YearEndPush,In-Person,4095.67,1,3076.0,2,5,Low,FL,0
5232,5233,Corporate,WinterBoost,Online,1821.47,0,15330.0,4,2,Medium,FL,1
5233,5234,Individual,SpringGrowth,In-Person,3736.66,0,14531.0,3,7,Medium,MI,1
5234,5235,Individual,SummerSales,Online,1551.98,1,8866.0,5,6,High,NC,1
5235,5236,Individual,YearEndPush,Online,1611.05,0,1460.0,3,8,Low,NC,0
5236,5237,Individual,SummerSales,Online,1478.06,1,13369.0,2,3,Medium,NC,1
5237,5238,Individual,SummerSales,In-Person,3393.89,0,3836.0,3,2,Medium,CA,0
5238,5239,Individual,YearEndPush,Online,2691.12,1,12845.0,6,3,Medium,TX,1
5239,5240,Individual,YearEndPush,Online,2370.5,1,3902.0,6,19,Medium,NC,0
5240,5241,Non-Profit,WinterBoost,Hybrid,2732.61,1,6707.0,4,0,Very High,GA,1
5241,5242,Individual,SpringGrowth,Online,2067.93,1,3902.0,4,5,High,IL,0
5242,5243,Individual,SummerSales,Online,1832.81,1,7317.0,5,2,Low,TX,1
5243,5244,Corporate,SpringGrowth,In-Person,3893.85,0,3278.0,3,2,Medium,PA,1
5244,5245,Corporate,SpringGrowth,Hybrid,2559.56,0,465.0,5,15,Medium,TX,0
5245,5246,Individual,AutumnAwareness,Online,2087.89,0,3055.0,3,9,Very High,PA,0
5246,5247,Corporate,WinterBoost,In-Person,4442.25,1,14367.0,0,6,Medium,TX,1
5247,5248,Corporate,SummerSales,Online,2456.97,0,3145.0,5,19,Low,PA,0
5248,5249,Individual,YearEndPush,Online,2171.13,1,2103.0,0,8,Medium,CA,0
5249,5250,Individual,YearEndPush,Hybrid,3672.12,0,13586.0,3,0,Medium,FL,1
5250,5251,Individual,SpringGrowth,In-Person,4612.28,0,3001.0,4,4,Low,NY,0
5251,5252,Non-Profit,WinterBoost,In-Person,4257.08,1,12190.0,3,7,Very High,FL,1
5252,5253,Individual,WinterBoost,In-Person,6239.44,1,14220.0,3,3,Medium,OH,1
5253,5254,Individual,SummerSales,In-Person,4605.47,0,1873.0,3,3,Medium,CA,1
5254,5255,Corporate,SummerSales,Online,1526.46,1,357.0,3,15,High,OH,0
5255,5256,Individual,SpringGrowth,Online,2215.86,0,16270.0,2,4,High,NC,1
5256,5257,Individual,SpringGrowth,In-Person,4345.1,0,3559.0,5,13,Medium,NC,0
5257,5258,Individual,SpringGrowth,In-Person,4853.02,1,144.0,4,16,Medium,IL,0
5258,5259,Individual,AutumnAwareness,Online,2578.32,0,368.0,1,9,Medium,GA,0
5259,5260,Corporate,WinterBoost,Online,1562.69,0,1434.0,4,6,Low,TX,0
5260,5261,Individual,SpringGrowth,In-Person,4276.96,0,14998.0,4,4,High,NY,1
5261,5262,Corporate,WinterBoost,Hybrid,2121.34,0,771.0,5,18,Medium,NC,0
5262,5263,Individual,YearEndPush,In-Person,4984.45,0,15562.0,5,5,Very High,MI,1
5263,5264,Individual,YearEndPush,Online,1903.67,1,3738.0,2,11,Medium,TX,0
5264,5265,Non-Profit,WinterBoost,Online,2058.7,0,334.0,3,12,High,FL,0
5265,5266,Individual,YearEndPush,In-Person,2875.08,1,15829.0,4,6,Low,GA,1
5266,5267,Individual,YearEndPush,Online,2412.26,1,9057.0,4,3,Medium,PA,1
5267,5268,Individual,YearEndPush,Hybrid,2587.45,0,3307.0,1,17,Low,CA,0
5268,5269,Corporate,SummerSales,Online,1946.46,0,11957.0,0,5,Medium,NY,1
5269,5270,Individual,SummerSales,In-Person,5812.06,1,2500.0,4,17,Low,NY,0
5270,5271,Individual,WinterBoost,Hybrid,2696.89,0,1517.0,4,5,High,TX,0
5271,5272,Individual,WinterBoost,In-Person,4226.44,1,10823.0,1,1,Low,NY,1
5272,5273,Individual,AutumnAwareness,In-Person,3821.02,1,11534.0,2,2,Medium,TX,1
5273,5274,Corporate,SummerSales,Hybrid,2640.69,0,3073.0,2,4,Low,GA,1
5274,5275,Individual,WinterBoost,In-Person,3944.08,1,4470.0,2,6,High,CA,0
5275,5276,Individual,SummerSales,Hybrid,2156.57,0,7526.0,3,1,Low,NC,1
5276,5277,Individual,AutumnAwareness,In-Person,3063.94,1,14735.0,4,4,Medium,GA,1
5277,5278,Individual,WinterBoost,In-Person,4720.42,1,3354.0,2,11,Medium,PA,0
5278,5279,Corporate,WinterBoost,In-Person,3485.94,0,539.0,3,15,Low,NY,0
5279,5280,Individual,WinterBoost,Online,1734.26,1,750.0,0,10,Medium,FL,0
5280,5281,Non-Profit,WinterBoost,In-Person,3008.69,0,5944.0,1,0,Medium,CA,1
5281,5282,Individual,SpringGrowth,Hybrid,4115.75,0,2287.0,4,2,High,FL,1
5282,5283,Individual,SummerSales,In-Person,3839.02,1,133.0,3,19,Medium,NC,0
5283,5284,Corporate,SummerSales,Online,1768.62,1,3045.0,2,5,Medium,FL,1
5284,5285,Individual,SummerSales,Online,2323.46,0,2852.0,2,7,Low,FL,0
5285,5286,Corporate,AutumnAwareness,Online,2092.16,0,13813.0,5,7,Low,TX,1
5286,5287,Non-Profit,SpringGrowth,Online,1667.02,0,14859.0,3,5,High,NC,1
5287,5288,Individual,SummerSales,Online,2209.48,1,3132.0,5,12,Low,NY,0
5288,5289,Individual,SummerSales,Hybrid,3858.96,0,1210.0,4,18,Medium,GA,0
5289,5290,Corporate,WinterBoost,Hybrid,3756.34,0,3381.0,3,10,Low,PA,0
5290,5291,Individual,WinterBoost,Online,1811.18,1,14646.0,4,7,Medium,PA,1
5291,5292,Individual,WinterBoost,In-Person,3523.08,0,10061.0,2,7,Medium,GA,1
5292,5293,Individual,SummerSales,In-Person,4198.79,0,561.0,1,4,Low,FL,0
5293,5294,Individual,WinterBoost,Online,2239.16,0,421.0,7,17,Low,PA,0
5294,5295,Corporate,SummerSales,Hybrid,3015.69,1,4610.0,2,5,High,GA,0
5295,5296,Individual,AutumnAwareness,Online,2156.23,0,1974.0,5,16,Medium,MI,0
5296,5297,Individual,AutumnAwareness,In-Person,2169.6,1,3139.0,2,3,Low,OH,0
5297,5298,Individual,YearEndPush,In-Person,2531.08,1,2337.0,3,18,Medium,NC,0
5298,5299,Individual,SpringGrowth,In-Person,3920.5,1,4121.0,3,17,Medium,FL,0
5299,5300,Individual,WinterBoost,In-Person,3076.85,1,16873.0,2,4,High,PA,1
5300,5301,Corporate,WinterBoost,Online,2074.68,1,1356.0,4,18,Medium,PA,0
5301,5302,Individual,SpringGrowth,In-Person,2824.64,0,15423.0,1,3,Low,PA,1
5302,5303,Corporate,SpringGrowth,Online,2499.27,1,2539.0,1,5,Low,MI,0
5303,5304,Corporate,YearEndPush,Hybrid,2353.97,0,4109.0,3,19,Medium,CA,0
5304,5305,Individual,SpringGrowth,In-Person,4908.61,1,14998.0,3,6,Medium,MI,1
5305,5306,Individual,SummerSales,Online,2537.59,1,3340.0,3,5,Medium,PA,0
5306,5307,Individual,WinterBoost,In-Person,4092.43,1,15335.0,0,5,Low,GA,1
5307,5308,Individual,SpringGrowth,Online,2141.61,0,14671.0,4,0,Low,MI,1
5308,5309,Corporate,SummerSales,In-Person,4210.8,0,4363.0,7,4,Low,PA,0
5309,5310,Corporate,SpringGrowth,In-Person,4105.92,1,3402.0,0,19,Medium,MI,0
5310,5311,Individual,SummerSales,In-Person,3061.77,1,2811.0,4,6,Low,GA,0
5311,5312,Individual,AutumnAwareness,In-Person,4102.57,1,1509.0,5,10,Medium,NC,0
5312,5313,Corporate,SummerSales,Online,1953.56,0,2528.0,3,16,High,PA,0
5313,5314,Non-Profit,YearEndPush,Online,1567.24,0,1932.0,4,10,Very High,PA,0
5314,5315,Individual,SummerSales,In-Person,2801.12,1,2124.0,1,15,Low,IL,0
5315,5316,Individual,SpringGrowth,In-Person,3799.9,1,15702.0,5,0,Medium,OH,1
5316,5317,Individual,AutumnAwareness,Online,2093.96,1,3446.0,2,3,Low,TX,0
5317,5318,Non-Profit,AutumnAwareness,In-Person,5340.98,1,5874.0,3,3,Low,CA,1
5318,5319,Individual,SummerSales,In-Person,4788.65,0,16176.0,6,0,Low,FL,1
5319,5320,Individual,SpringGrowth,Online,1681.78,0,4031.0,1,19,Medium,TX,0
5320,5321,Individual,AutumnAwareness,Online,1879.41,1,3011.0,5,14,Medium,OH,0
5321,5322,Individual,SummerSales,Online,2233.72,1,4345.0,2,17,Medium,IL,0
5322,5323,Individual,SummerSales,Online,1730.34,1,3313.0,3,7,Very High,IL,0
5323,5324,Non-Profit,SummerSales,In-Person,3559.73,0,2263.0,4,17,Medium,OH,0
5324,5325,Individual,AutumnAwareness,Online,2263.82,0,6947.0,1,6,Medium,NC,1
5325,5326,Individual,WinterBoost,Online,2246.5,0,1552.0,3,5,Very High,MI,0
5326,5327,Individual,SpringGrowth,In-Person,2718.2,1,11394.0,3,2,Very High,OH,1
5327,5328,Individual,YearEndPush,Hybrid,2945.58,1,2853.0,2,11,Low,FL,0
5328,5329,Individual,YearEndPush,In-Person,4124.23,0,3001.0,6,12,Low,MI,0
5329,5330,Individual,SpringGrowth,Online,2079.32,0,11349.0,1,4,High,TX,1
5330,5331,Individual,WinterBoost,Hybrid,3208.35,1,3171.0,6,6,Low,IL,0
5331,5332,Individual,SpringGrowth,Online,2543.18,1,4146.0,0,19,Very High,IL,0
5332,5333,Individual,SummerSales,Online,2059.3,0,405.0,2,4,High,OH,0
5333,5334,Individual,SpringGrowth,Online,2007.63,0,1484.0,4,9,Very High,FL,0
5334,5335,Non-Profit,SpringGrowth,Hybrid,3842.72,1,3467.0,1,12,Medium,TX,0
5335,5336,Corporate,AutumnAwareness,Online,1960.65,1,1674.0,0,4,Low,FL,0
5336,5337,Individual,YearEndPush,Hybrid,2606.44,0,972.0,3,13,Very High,NC,0
5337,5338,Individual,YearEndPush,Online,1877.51,1,268.0,3,16,Low,GA,0
5338,5339,Corporate,SummerSales,Online,2487.49,0,11620.0,1,0,High,OH,1
5339,5340,Individual,SummerSales,Online,1616.5,0,5555.0,4,2,Medium,IL,1
5340,5341,Corporate,AutumnAwareness,Online,1240.94,0,1703.0,6,17,Low,NC,0
5341,5342,Corporate,SummerSales,In-Person,3349.91,0,1130.0,4,6,Medium,NC,0
5342,5343,Individual,WinterBoost,Online,2181.27,0,2106.0,4,3,Low,OH,1
5343,5344,Individual,AutumnAwareness,Online,2469.4,0,1834.0,5,7,Low,CA,0
5344,5345,Non-Profit,AutumnAwareness,In-Person,4335.14,1,14836.0,2,4,Low,FL,1
5345,5346,Individual,SpringGrowth,Online,1853.72,0,4542.0,0,13,Medium,MI,0
5346,5347,Individual,SpringGrowth,Online,1431.37,0,3767.0,3,10,Low,NC,0
5347,5348,Individual,WinterBoost,Online,1787.52,1,4076.0,1,3,High,OH,1
5348,5349,Individual,AutumnAwareness,In-Person,4758.49,0,4930.0,2,19,Low,NY,0
5349,5350,Individual,AutumnAwareness,Online,2432.14,0,8069.0,2,4,Medium,PA,1
5350,5351,Corporate,SpringGrowth,In-Person,3680.48,0,5624.0,1,6,Low,NC,1
5351,5352,Non-Profit,YearEndPush,In-Person,4339.77,1,6551.0,2,0,Medium,IL,1
5352,5353,Individual,YearEndPush,Online,1494.21,0,1822.0,3,0,Low,OH,1
5353,5354,Individual,SpringGrowth,Online,1935.42,1,11568.0,2,4,Low,FL,1
5354,5355,Individual,SummerSales,Hybrid,2926.91,0,1376.0,0,4,Medium,NY,0
5355,5356,Individual,AutumnAwareness,Online,2436.72,1,642.0,3,15,Low,MI,0
5356,5357,Individual,WinterBoost,Online,1971.83,1,16148.0,1,2,High,IL,1
5357,5358,Non-Profit,YearEndPush,Online,1713.38,0,454.0,4,6,Low,FL,0
5358,5359,Corporate,SummerSales,Online,2386.68,1,4908.0,1,6,Medium,TX,0
5359,5360,Individual,AutumnAwareness,Online,2138.57,1,2083.0,5,2,High,IL,1
5360,5361,Individual,SummerSales,Online,1984.68,0,6889.0,3,2,High,FL,1
5361,5362,Individual,AutumnAwareness,In-Person,3174.69,0,4136.0,6,5,Medium,CA,0
5362,5363,Individual,AutumnAwareness,In-Person,4794.26,0,12501.0,3,1,Medium,IL,1
5363,5364,Individual,SpringGrowth,Online,2249.47,0,3539.0,2,17,High,NC,0
5364,5365,Individual,SpringGrowth,Online,1977.36,1,683.0,3,14,Low,IL,0
5365,5366,Non-Profit,WinterBoost,In-Person,4434.83,0,610.0,4,9,Low,FL,0
5366,5367,Individual,WinterBoost,Online,1902.11,0,1046.0,2,17,High,OH,0
5367,5368,Individual,SummerSales,Hybrid,2935.6,0,3573.0,2,3,Low,PA,0
5368,5369,Corporate,SpringGrowth,In-Person,3682.35,0,16130.0,1,5,Low,OH,1
